"Promotion name",Discount,"Coupon code","Serial Code","Coupon quantity","Coupons used","Coupon expiration"
"Algerie Telecom",100%,9797165164786038,0624000000023912,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1601929068482309,0624000000026080,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1595630656829160,0624000000025920,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6587871478148587,0624000000046920,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6821993463437164,0624000000023665,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4759599363318180,0624000000011375,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6940348110144207,0624000000007177,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6360389208668937,0624000000000372,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8530873941771013,0624000000044580,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1950231860308336,0624000000046553,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7203876313237184,0624000000042806,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9697602335553705,0624000000031295,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9392467657995080,0624000000016248,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2209024333473171,0624000000034900,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9414464944426274,0624000000048531,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7989536375521861,0624000000015053,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1439251630809994,0624000000027969,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9734557533947905,0624000000020054,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8619179040671968,0624000000022512,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4793999827352296,0624000000009518,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1845665445188526,0624000000043937,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7380347098263443,0624000000042852,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3408953427694471,0624000000046772,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4248752496555264,0624000000046995,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5619769597973762,0624000000023806,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4244943605520050,0624000000005007,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6656846361691964,0624000000041199,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2932716625616888,0624000000038382,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9378818792798985,0624000000043880,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7403813548059697,0624000000005961,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4687778326801691,0624000000004319,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2205060764333330,0624000000038380,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8405331137167939,0624000000009102,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6414382294276722,0624000000046789,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1923037682213789,0624000000036975,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1073047268394467,0624000000036057,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3800276634882411,0624000000019553,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1599444059529955,0624000000036058,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1520113088850350,0624000000005658,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5590520542081779,0624000000029637,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9062660184040048,0624000000009779,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3898142203624758,0624000000000895,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1771539702945664,0624000000036678,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8355457397511816,0624000000009316,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3623870936174060,0624000000008773,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9215070121147598,0624000000007104,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3681928095861229,0624000000002007,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2267110865546455,0624000000007266,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6378285909494486,0624000000002701,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3091413577640577,0624000000039271,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8242096379799722,0624000000043047,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2511964784653974,0624000000025640,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7444523635258260,0624000000029949,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3409986784578980,0624000000010852,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9082947394637070,0624000000022479,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5517160122669694,0624000000011638,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6093945638509152,0624000000012842,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2914168692245721,0624000000016637,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7063265804258158,0624000000016352,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6948027782880421,0624000000021380,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1147246045880596,0624000000037776,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4399836491158174,0624000000032343,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2338886379345479,0624000000021550,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4321453649493658,0624000000025097,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2714499135380065,0624000000008058,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2604937227633682,0624000000041481,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1113512540901160,0624000000035587,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6420165302581596,0624000000007025,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6100439668822611,0624000000045241,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4362074692861501,0624000000043300,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7766627270564356,0624000000016869,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3353176939484293,0624000000040857,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7216525383726296,0624000000029838,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3425299659373241,0624000000019426,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6788692956458018,0624000000016095,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8852408178483810,0624000000025666,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8588048691880603,0624000000003930,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8552379447844828,0624000000011102,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5334793050383994,0624000000049782,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5025524325900613,0624000000004733,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1291151110314963,0624000000000477,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7960385104312131,0624000000038531,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5359869241884977,0624000000000415,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5795354795480872,0624000000034536,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3808936455173784,0624000000031107,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2866203624444826,0624000000013302,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3175857383944437,0624000000025267,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9740356185655192,0624000000034032,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2367972926964944,0624000000049460,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3676624102981578,0624000000002957,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1620035440168672,0624000000006237,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9245259612036637,0624000000016525,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7053305036369192,0624000000020028,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8081888981107490,0624000000031336,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1321576564914466,0624000000005384,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2690509284318039,0624000000014210,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9408411100254153,0624000000000568,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6924407578483237,0624000000015893,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9966877364435633,0624000000028119,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3631838163432009,0624000000002001,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7635419968326407,0624000000000622,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6199235407459575,0624000000035318,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6741149957442427,0624000000034524,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3084805676629633,0624000000014743,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2595663674227822,0624000000009268,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3934611754369906,0624000000023508,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3347752780129983,0624000000025628,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9868114464935149,0624000000022372,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9178168160175186,0624000000034217,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2665843629181518,0624000000029106,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9317896044736271,0624000000028583,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2323000269775482,0624000000036847,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2873951973851111,0624000000004320,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2920071187806878,0624000000000201,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4357425780070594,0624000000015070,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7696983588200335,0624000000008060,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5781761095629573,0624000000050195,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7291779407637839,0624000000024665,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5195201470035368,0624000000032407,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4912415327554851,0624000000029761,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1204310123285349,0624000000024580,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6645827453799222,0624000000004583,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5145006843915784,0624000000022088,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1982636434004197,0624000000018113,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2120679070680685,0624000000047160,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8055861531062262,0624000000017861,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9783529260504512,0624000000017487,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5317486790892340,0624000000007060,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8398613096775406,0624000000019664,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9827226189164188,0624000000036905,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6371829581770753,0624000000032215,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3903597249185659,0624000000007801,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5650266721067435,0624000000033603,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7911418892157522,0624000000035036,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9319785700004061,0624000000035455,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6542962011028326,0624000000044916,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8542145155252765,0624000000016596,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7403113377701550,0624000000024679,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4208896271093762,0624000000028085,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8566771590703192,0624000000035486,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1832098406279035,0624000000044776,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1185361297457096,0624000000014834,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1989636919565274,0624000000033845,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4628633713127217,0624000000014346,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6401759322125250,0624000000009427,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9606839870456982,0624000000002486,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7404831220988129,0624000000029445,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5224475092659925,0624000000003146,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8612286942192268,0624000000034858,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9482986772670142,0624000000016960,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6083685575731224,0624000000020914,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3761968555310219,0624000000045993,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9583879760248849,0624000000013112,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1316556864823608,0624000000016811,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2333323838021643,0624000000038692,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7677264270975216,0624000000003380,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3293451810132900,0624000000017178,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5600468218293511,0624000000021795,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5283810777005949,0624000000013205,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1618638244720641,0624000000044389,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1801953426915874,0624000000040123,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6239995214551182,0624000000041457,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4503344303457443,0624000000004882,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6502713626414560,0624000000045920,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4443344411684509,0624000000009901,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2000758552252777,0624000000013263,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6427330578249902,0624000000019949,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4717301026753641,0624000000000931,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6967610400358328,0624000000020237,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9633543701984295,0624000000043357,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7927465237197521,0624000000012938,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7376674003250494,0624000000040209,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5581673842849959,0624000000040462,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1906282720999425,0624000000042303,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5433036602477575,0624000000035969,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1235214338302868,0624000000031394,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6316473398400705,0624000000027402,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2445706791828083,0624000000001600,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6923477077939785,0624000000026043,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2420057831815363,0624000000027304,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7417794252757544,0624000000025796,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8087343489179005,0624000000006944,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8097887749199665,0624000000028474,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3490326545627308,0624000000035522,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8089990333659411,0624000000021353,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2175013107508948,0624000000030919,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1148633334282844,0624000000009368,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5538928590686433,0624000000048720,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4214145130754771,0624000000028843,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9551152285251702,0624000000048032,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7116274864896608,0624000000008401,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4389240664912997,0624000000046406,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9638772981454273,0624000000041471,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2139753809137296,0624000000031003,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9240065922748099,0624000000010228,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1657173993470784,0624000000041149,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5747415760415597,0624000000012354,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4358749513810904,0624000000012810,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1355891008947791,0624000000024363,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6518982251543839,0624000000004590,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3433003255705956,0624000000012908,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5091612497432967,0624000000016452,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8652172288531466,0624000000015897,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7421620062644164,0624000000016692,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5059015024912734,0624000000038754,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9884346754138449,0624000000040866,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3253224244039075,0624000000020705,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3455979166706327,0624000000045343,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5794653771661722,0624000000039954,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3762271191911547,0624000000014159,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1157905701004276,0624000000014518,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8208885108567593,0624000000040729,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9409357275506811,0624000000026787,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8890196897344434,0624000000046126,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9309114690822928,0624000000025911,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2301066455587147,0624000000006790,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1891969748482004,0624000000006593,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8033174946600070,0624000000040911,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6952647750326740,0624000000016512,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4710620298145038,0624000000029503,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4814585817974563,0624000000027397,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2763589196715215,0624000000013536,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9569475346925631,0624000000012961,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2193716067060780,0624000000041276,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2482252308436794,0624000000027411,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5014046502683257,0624000000050355,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5266959743289899,0624000000000940,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3374449731756669,0624000000046962,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9169503248456797,0624000000044641,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8135546189599036,0624000000024208,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6117440155948710,0624000000020720,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4732380617790829,0624000000040755,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3882981984604904,0624000000012299,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1698940672835539,0624000000040397,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7004732283372732,0624000000034642,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4481575405429173,0624000000011188,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8673627196938971,0624000000016827,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8504549129592038,0624000000018806,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8303507591936305,0624000000031307,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9310958165041363,0624000000033250,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2380976760381475,0624000000048839,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4368050858995657,0624000000009539,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9820207653631412,0624000000017721,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6503846347337136,0624000000034147,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1005792771949033,0624000000014941,1,0,"01 Jun 2024"
"Algerie Telecom",100%,8334744167330168,0624000000046128,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5667317817100230,0624000000025382,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7668989054651583,0624000000018660,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7761010157958446,0624000000003136,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3888561024064188,0624000000030150,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9771780988988305,0624000000032916,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7097011697018285,0624000000005760,1,0,"01 Jun 2024"
"Algerie Telecom",100%,3182823952337513,0624000000014780,1,0,"01 Jun 2024"
"Algerie Telecom",100%,2668984737476784,0624000000022575,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1108703376343345,0624000000032053,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1738237931541506,0624000000035770,1,0,"01 Jun 2024"
"Algerie Telecom",100%,5902325420824945,0624000000050256,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4711494802235624,0624000000008942,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7212296805902602,0624000000048255,1,0,"01 Jun 2024"
"Algerie Telecom",100%,4158811615677445,0624000000007378,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6076980429148190,0624000000035898,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6053657168943070,0624000000011856,1,0,"01 Jun 2024"
"Algerie Telecom",100%,1669929662635467,0624000000017528,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7772696787927794,0624000000022217,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7622589556885240,0624000000026488,1,0,"01 Jun 2024"
"Algerie Telecom",100%,6651732628432382,0624000000005101,1,0,"01 Jun 2024"
"Algerie Telecom",100%,7515542237248674,0624000000036066,1,0,"01 Jun 2024"
"Algerie Telecom",100%,9146899100772124,0624000000036164,1,1,"01 Jun 2024"
